#{"t_start": 1764239192.7362602, "env_id": "CityDrone-v0"}
r,l,t
-34.574803,10,26.189138
-47.650889,6,26.203308
-44.15,3,26.212162
-36.910232,12,26.23807
527.6,8,26.260635
-50.821573,3,26.267007
-50.05,1,26.268442
-34.491326,9,26.284358
517.42033,7,26.295919
533.59899,24,26.338085
-45.989274,3,26.341782
532.524555,136,26.588505
-40.45,49,27.559958
-27.167657,9,27.579561
528.21068,23,27.625199
-44.683661,3,27.629231
516.1,8,27.651573
-48.557864,4,27.664739
-44.7,4,27.67795
-28.522067,70,27.852978
531.670499,39,27.924291
-15.109891,403,28.717728
530.574515,31,28.801749
512.02681,31,28.86278
-39.807262,10,28.880557
522.542136,12,28.902127
-45.503789,5,28.912206
-24.29352,12,28.934332
-50.2,4,28.943392
-28.665729,19,28.97704
-48.194272,15,29.001552
-47.060589,3,29.005622
516.435281,21,29.044059
530.549751,11,29.061928
524.366408,21,29.096687
-24.760911,14,29.120465
-49.25,5,29.129309
504.8,4,29.136591
-25.434928,23,29.1759
-23.392195,13,29.198712
-50.05,1,29.200324
-47.37967,3,29.208545
505.9,2,29.211038
-25.753028,14,29.23508
-46.493146,3,29.238572
519.215525,9,29.254118
-46.686135,3,29.260717
-28.590763,9,29.27769
534.840659,14,29.30119
-58.76077,23,29.342391
578.994272,279,29.970231
-36.498039,46,30.049384
-25.160911,12,30.069793
502.95,1,30.07692
531.404651,26,30.12014
-36.504076,28,30.17141
-37.528427,24,30.212837
523.6,8,30.227615
-27.167657,9,30.243462
-50.05,1,30.244928
547.32681,35,30.305352
-44.862582,3,30.309059
-25.288715,14,30.334458
-25.95101,15,30.360546
-34.420737,9,30.378032
-45.321573,3,30.38476
511.25,5,30.393782
-22.719387,12,30.413188
512.796211,19,30.449029
535.09126,20,30.486215
-47.205728,3,30.489807
535.640659,18,30.530938
526.470499,13,30.561496
-34.491326,9,30.578867
-44.733592,3,30.588344
-49.878304,60,30.75304
-24.110911,21,30.806895
525.122205,16,30.839041
-23.680119,12,30.866752
-33.964719,9,30.886016
527.356248,39,30.961089
-39.928427,12,30.98481
-49.65,3,30.988502
521.049111,12,31.01377
529.289089,13,31.048319
-50.05,1,31.052683
-38.8,16,31.082448
522.406248,18,31.110306
-33.788627,9,31.126744
-31.857577,7,31.140522
-16.050249,283,32.112677
-30.803012,9,32.138986
-43.1,22,32.201498
-19.046491,17,32.240333
-26.37319,29,32.297298
514.474555,37,32.360248
-22.607864,85,32.508756
-47.060589,3,32.515187
534.11068,25,32.56304
-21.745011,24,32.601906
-47.205728,3,32.608871
512.996211,5,32.619425
-34.811916,8,32.635755
-31.218454,9,32.650125
537.538544,57,32.749865
520.749111,18,32.78164
-26.339708,12,32.806396
-35.078542,9,32.826682
536.103509,14,32.849549
-17.683908,17,32.881743
-35.642503,9,32.89792
-50.05,1,32.899366
-57.267863,30,32.961929
-27.683047,13,32.984926
-51.31022,5,32.998141
-45.708476,3,33.006857
-15.18932,21,33.064239
511.8,4,33.077514
-33.981841,9,33.113559
-43.172136,14,33.158485
-49.65,3,33.162495
-35.255233,7,33.180843
-50.05,1,33.183
-26.576192,18,33.221165
-33.329926,9,33.240224
-33.355233,9,33.258692
-19.509278,12,33.280414
524.722205,14,33.307473
514.75,5,33.31596
-50.05,1,33.317397
-33.981841,9,33.33413
522.366408,11,33.35191
534.69126,18,33.386706
512.446211,6,33.398032
-24.90101,24,33.439251
528.054651,13,33.472161
-50.05,1,33.473658
-50.6,2,33.476209
-39.838897,11,33.49729
-33.981841,9,33.513154
-24.011993,22,33.553032
524.572205,17,33.584065
-31.646491,9,33.602947
534.29126,16,33.632486
523.642136,10,33.64977
-27.167657,9,33.66796
541.609928,19,33.703082
529.5,10,33.719962
-44.230686,3,33.723713
529.688544,14,33.747939
-48.122136,3,33.754194
510.124555,4,33.759296
-31.696881,12,33.784034
-44.170048,3,33.787552
523.6,8,33.805265
-26.529437,10,33.823318
-35.23,8,33.83949
528.349751,15,33.866265
-35.078542,9,33.879147
-47.593146,5,33.888113
-46.493146,3,33.894881
518.765525,18,33.928574
522.222205,14,34.006837
-45.625882,3,34.015739
534.69126,18,34.050864
516.6,8,34.066415
-31.300249,8,34.088098
524.731546,10,34.114703
-50.05,1,34.11701
-50.05,1,34.119437
526.470499,13,34.160274
-29.957577,9,34.187495
-22.531477,12,34.21643
-33.054056,17,34.251547
538.0594,17,34.288641
525.883308,15,34.316803
-50.05,1,34.318271
-36.112902,9,34.3346
