#{"t_start": 1764137361.604599, "env_id": "CityDrone-v0"}
r,l,t
-185.936742,199,93.071345
-194.475324,216,93.292891
-189.2,210,93.501126
-112.411103,156,94.940906
-68.080469,14,94.956175
-172.918323,198,95.15382
-56.779171,26,95.17954
-116.076925,137,95.317066
-81.772136,74,95.390511
-175.468784,205,95.596823
-179.77973,200,95.801366
-143.664414,187,96.275776
-68.46772,83,96.362575
-79.707494,107,96.469608
-248.181138,200,96.674956
-180.514214,199,96.883751
-73.235603,109,96.996292
-46.411073,11,97.007638
-180.922876,204,98.463002
-54.123106,28,98.492386
-128.836068,152,98.651173
-161.452776,203,98.854658
-70.834058,78,98.935415
-69.122876,56,98.991656
-153.618708,197,99.191122
-124.685165,177,99.367401
-162.466976,201,100.122147
-159.530297,203,100.334464
-67.683315,23,100.357804
-123.098979,166,100.524879
-86.865,117,100.641881
-83.354414,101,100.750945
-55.751142,29,100.78053
-185.427709,202,100.984352
-51.9,22,101.006682
-170.462763,204,102.311621
-101.014835,154,102.467541
-54.819535,17,102.484685
-98.962952,106,102.591078
-177.682763,201,102.792932
-155.742302,201,102.998158
-63.153515,36,103.034087
-82.580557,48,103.081827
-58.615183,47,103.129681
-66.724972,34,103.186103
-105.923106,133,103.323768
-190.216954,213,103.537011
-177.368068,208,103.743619
-79.611513,101,103.847163
-63.85855,35,103.883318
-67.454213,61,103.94444
-59.760731,48,103.991884
-55.983346,37,104.029964
-81.048064,71,104.100095
-54.123106,28,104.128462
-75.874599,85,104.56302
-56.194449,29,105.54684
-68.311513,69,105.615617
-128.97379,101,105.734728
-56.28284,38,105.774206
-97.623106,132,105.911751
-82.3,99,106.010598
-92.307996,157,106.167602
-47.323991,19,106.186804
-78.851142,117,106.302859
-145.030388,196,106.498818
-83.436068,142,106.825593
-98.327864,132,106.957044
-87.0,130,107.085505
-74.250612,117,107.203245
-97.704547,191,107.397125
-62.713167,60,107.456639
-47.172254,16,107.47261
-74.085786,60,107.533283
-99.746886,173,107.875037
-51.474179,36,107.912905
-85.227475,137,109.010801
-78.274518,112,109.123608
-54.9,34,109.158968
71.5,120,109.279672
-150.9,195,109.474315
-49.746144,7,109.481803
-56.99203,38,109.519601
-167.900799,204,109.722375
-66.086786,62,109.785426
-93.819791,140,109.950706
-72.780859,31,109.982165
-55.558899,10,109.992475
-155.787917,196,110.187509
-166.737205,202,110.388634
-51.597675,24,110.413374
-161.402334,196,110.610752
-151.723278,198,110.814893
-54.990142,24,110.841294
-82.37166,107,110.980634
-183.927952,213,112.192978
-164.5,209,112.404031
-103.68011,161,112.563433
-58.717699,13,112.576764
-46.969012,4,112.581126
-47.006059,6,112.587578
-47.6,8,112.595899
-75.262278,73,112.668243
-165.920995,75,112.744221
-58.81138,50,112.794319
-167.379171,205,113.022475
-80.569521,99,113.121655
-64.049288,57,113.178415
-114.557359,126,113.305752
-82.693783,142,113.448959
-172.197294,206,113.658281
-60.440395,61,113.718703
-58.88011,12,113.730851
-90.660503,169,113.900055
-58.930915,27,113.946292
-74.337087,105,114.054683
-97.360084,146,115.252013
-44.584227,23,115.27713
-135.63518,191,115.468772
-51.601902,32,115.50135
-107.616954,197,115.70045
-55.362089,45,115.746475
-145.427733,194,115.94562
-79.832795,28,115.973873
-198.130517,197,116.18897
-51.362278,24,116.213664
-46.96737,22,116.235826
-49.482094,20,116.255879
-60.908709,76,116.333198
-93.731451,152,116.486853
-65.392154,85,116.572807
-60.731408,52,116.628395
-66.094449,53,116.682333
-86.574599,119,116.801834
-162.257845,200,117.004753
-83.379102,15,117.020963
-61.488619,40,117.075762
-85.628932,143,117.220514
-130.708204,24,117.244807
-119.517237,196,118.423223
-66.133899,52,118.475191
-138.773861,189,118.667376
-53.0,15,118.685466
-155.949964,195,118.923367
-162.455728,198,119.157029
-150.2,192,119.354563
-80.28011,99,119.454952
-91.930295,159,119.614912
-45.032795,11,119.626555
-57.707333,12,119.639081
-163.613855,200,119.855347
-71.600799,93,119.948468
-48.013167,17,119.96568
-117.091796,27,119.994367
-91.958784,24,120.019018
-54.914719,38,120.056841
-154.222738,201,120.275745
-97.255398,39,120.316076
-145.31966,191,121.495984
-86.0,160,121.657339
-197.378569,218,121.877873
-55.991483,50,121.928121
-83.403124,83,122.010385
-51.230798,22,122.032587
-106.254639,42,122.075135
-92.620295,181,122.278997
-164.8,200,122.481025
-51.020505,24,122.50501
-65.08011,55,122.560156
-52.156009,39,122.599116
-62.353915,80,122.68003
-78.899119,141,122.821723
-67.464919,116,122.9421
-161.21143,198,123.144975
-101.744171,185,123.346551
-67.797347,42,123.388486
-62.2,31,123.419802
-71.528427,46,123.465823
-57.301036,28,123.493778
-74.337742,43,123.536381
-90.92621,113,124.604271
-155.930555,41,124.646184
-154.239353,196,124.846073
-144.500522,195,125.042556
-65.123014,52,125.093699
-57.98284,53,125.146177
-71.636068,60,125.220372
-137.419535,194,125.416633
-64.241428,26,125.442499
-71.808546,102,125.543378
-157.416065,205,125.754113
-46.766019,9,125.763772
-53.08733,63,125.831256
-47.52078,21,125.853094
-44.583346,42,125.89835
-46.657641,9,125.907628
-89.523727,169,126.076542
-101.937722,179,126.270159
-164.947896,207,126.482893
-93.485786,105,126.586909
-83.922876,129,127.668346
-98.323106,141,127.809159
-144.302677,192,128.073148
-79.257359,101,128.177499
-59.143651,12,128.190079
-45.987256,13,128.203337
-86.588266,134,128.484249
-92.827475,184,128.667765
-66.882014,52,128.719265
-155.474366,197,128.920411
-50.111693,53,128.976536
-63.732696,57,129.034321
-62.766123,53,129.090181
-48.343884,48,129.139385
-51.310705,23,129.162545
-53.029175,25,129.187641
-162.708204,197,129.387066
-146.791483,194,129.70358
-66.554414,88,129.791828
-82.07379,39,129.830993
-154.087917,200,131.057619
-72.3,92,131.149394
-96.105011,173,131.32522
-175.060523,209,131.53307
-90.19902,27,131.560138
-114.687132,67,131.642602
-76.924972,91,131.735046
-68.242267,69,131.804738
-76.354529,70,131.874798
-51.548641,13,131.888794
-177.1,198,132.087507
-112.416625,155,132.244258
-64.456726,41,132.285802
-146.080456,191,132.475398
-79.036392,160,132.649004
-246.0,242,132.896879
-48.595705,22,132.919598
-166.25934,36,132.955881
-102.157733,181,134.103913
-84.407641,113,134.217467
-140.169854,106,134.323702
-56.137742,13,134.336898
-77.424727,75,134.411512
-95.539903,195,134.71648
-53.480456,16,134.733592
-59.4,67,134.802651
-223.182576,207,135.012448
-56.240661,28,135.041294
-84.38034,116,135.156924
-50.7953,28,135.185554
-151.280683,193,135.397648
-78.166557,113,135.511813
-148.921971,194,135.708523
-85.71025,98,135.894426
-86.862864,127,136.025906
-158.365105,200,136.231144
-104.21989,195,137.392264
-120.283315,32,137.426859
-75.84199,133,137.560612
-83.180437,132,137.693412
-64.419981,64,137.75776
-171.126884,207,137.983476
-160.262278,202,138.191481
-209.714803,232,138.423424
-46.320645,5,138.42913
-140.504129,188,138.618153
-118.35267,161,138.778688
-56.007333,49,138.844121
-68.466317,38,138.884064
-91.563932,126,139.014551
-43.450777,8,139.023442
-113.062278,182,139.206575
-71.765517,57,139.264807
-79.563905,140,139.403877
-56.454213,13,139.417314
-48.717237,19,140.395431
-151.378356,199,140.598617
-84.844184,60,140.659504
-46.137742,9,140.669305
-64.701036,48,140.718
-63.998246,107,140.842318
-144.298529,194,141.042304
-65.231343,14,141.057145
-62.22621,28,141.085522
-56.096535,11,141.096981
-143.843156,198,141.295931
-82.675445,35,141.331171
-85.749215,158,141.491887
-51.620295,47,141.538497
-76.356185,87,141.624527
-92.313705,161,141.784987
-42.846376,11,141.796159
-51.503797,44,141.852522
-62.79093,73,141.937674
-99.58975,159,142.106901
-86.69563,116,142.243845
-152.864512,206,142.452469
-62.5,78,143.496508
-61.003623,49,143.547301
-148.267669,199,143.74978
-139.894398,192,143.9605
-46.180957,5,143.965891
-54.675874,8,143.974665
-177.408146,200,144.17974
-83.791782,143,144.3231
-64.550819,49,144.372549
-46.78011,8,144.380891
-149.813296,199,144.583343
-53.377121,34,144.617641
-162.936068,199,144.816
-77.917237,141,144.9755
-151.259952,206,145.183603
-45.512989,5,145.188973
-200.279546,205,145.394328
-155.960948,194,145.591553
-140.417843,193,146.777421
-153.23337,191,146.998504
-87.122876,143,147.142514
-123.641657,32,147.174605
69.6,168,147.34225
-44.806059,6,147.348539
-84.137722,130,147.476662
-169.02436,203,147.687125
-164.205153,198,147.887194
-91.274163,18,147.905494
-100.151956,192,148.117791
-152.61025,194,148.336691
-76.079451,135,148.470444
-76.932711,101,148.575977
-149.933981,198,149.780314
-115.468694,170,149.95122
-96.906849,167,150.136375
-48.300505,12,150.148787
-134.392464,193,150.34505
-147.454639,194,150.537574
-88.461886,147,150.687834
-153.637722,82,150.771717
-49.097294,4,150.776126
-49.027864,11,150.787586
-159.923991,210,151.002771
-52.795895,24,151.02748
-49.565812,16,151.05673
-68.998039,53,151.11069
-46.720223,8,151.119356
-98.05386,32,151.153545
-45.982763,7,151.160823
-47.020295,31,151.19206
-41.375202,18,151.210735
-45.103124,10,151.221451
-150.396152,199,151.420602
-51.536424,16,151.436952
-161.644415,200,151.638187
-90.527864,146,151.785688
-71.279546,111,152.8455
-77.699495,116,152.963518
-191.537722,216,153.210295
-46.5,14,153.22483
-102.325884,167,153.392237
-152.262258,191,153.582554
-152.174008,201,153.78673
-151.720859,200,153.986667
-61.474599,66,154.065613
-140.551523,190,154.261794
-156.949288,198,154.460173
-52.093752,29,154.490058
-60.926933,26,154.516485
-179.61608,214,154.73517
-138.40437,191,155.920585
-111.093444,209,156.328614
-73.203124,62,156.392316
-206.718206,230,156.625282
-105.28809,43,156.669137
-44.848549,6,156.675454
-72.969669,11,156.687289
-78.018483,144,156.831176
-179.235648,213,157.049473
-102.620295,204,157.252963
-76.0,101,157.373191
-91.027864,26,157.401413
-50.559153,18,157.419993
-166.297675,208,157.627107
-157.816625,199,157.826238
-185.682689,225,158.059524
-68.736068,130,159.176981
-73.857681,111,159.307904
-58.951175,87,159.399375
-49.305085,21,159.421267
-189.116596,216,159.639288
-159.47379,200,159.837907
-131.483268,216,160.057256
-159.825085,204,160.267869
-172.994597,214,160.502466
-151.624761,198,160.703006
-81.219544,127,160.83311
-50.860609,5,160.838544
-92.167436,188,161.033573
-48.385056,12,161.046107
-81.008662,160,161.204496
-81.505011,146,162.298128
-53.756376,31,162.350578
-287.5,254,162.608116
-47.626486,7,162.61564
-56.2,44,162.659592
-53.104197,39,162.69907
-80.682014,122,162.820008
-64.176894,115,162.937287
-163.882444,202,163.142386
-61.928932,71,163.212732
-174.7539,209,163.448483
-150.409878,197,163.647826
-287.5,255,163.905827
-63.503289,93,163.999629
-153.627828,199,164.211383
-51.697411,6,164.217861
-180.121854,194,165.383957
-77.270992,149,165.536761
-72.062278,134,165.670671
-155.158863,200,165.875078
-181.641009,218,166.097236
-87.888897,192,166.288248
-81.621063,122,166.425247
-271.772136,207,166.633893
-53.222907,10,166.644188
-81.79441,163,166.807363
-142.1953,194,167.003341
-75.040866,138,167.141693
-68.369048,107,167.248186
-68.036068,137,167.398962
-71.826884,94,168.46051
-140.254639,196,168.657622
-99.43197,199,168.857129
-185.6,49,168.906211
-159.343146,203,169.109659
-47.933899,4,169.114127
-60.946886,72,169.185491
-63.742641,18,169.203709
-75.878569,99,169.303048
-124.928932,189,169.510647
-129.045218,191,169.701651
-131.593783,190,169.894912
-76.538731,142,170.037757
-65.027064,70,170.110521
-134.91966,192,170.302746
-164.516625,200,171.516872
-62.417986,78,171.596016
-51.133415,10,171.606452
-107.76683,192,171.79745
-45.852038,7,171.804837
-137.272078,197,172.003632
-136.358397,191,172.195919
-84.594449,183,172.379837
-70.61989,157,172.565254
-80.880456,183,172.780381
-134.286661,193,172.977425
-48.459693,4,172.981824
-153.217237,195,173.182044
-67.470036,119,173.303121
-185.094805,217,173.540231
-64.714214,107,174.611626
-79.842172,187,174.799383
